web-scraper-order,web-scraper-start-url,category-link,category-link-href,sub-category,sub-category-href,product-links,product-links-href,brand,foundation-category,foundation-category-href,name,next-page,next-page-href,reviews-text,top-positive-review,stars,review-keyword,top-negative-review
"1588346962-4563","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Celebration Full Coverage Powder Foundation","https://www.ulta.com/celebration-full-coverage-powder-foundation?productId=xlsImpprod5770253","It Cosmetics","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","Celebration Full Coverage Powder Foundation","","","","","","","I went to Ulta looking for a medium-full coverage powder foundation and this was suggested by the lady working there.  This is very thick and makes my usually oily face look very dry.  I specifically asked the consultant for a powder that looks airbrushed and would minimize the appearance of pores o..."
"1588345665-3117","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","PhotoFocus Stick Foundation","https://www.ulta.com/photofocus-stick-foundation?productId=pimprod2003352","Wet n Wild","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","PhotoFocus Stick Foundation","Next
Page","https://www.ulta.com/makeup-face-foundation?N=26y5&No=96&Nrpp=96","","","","","Meh"
"1588346581-4083","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Even Better Glow Light Reflecting Makeup Broad Spectrum SPF 15","https://www.ulta.com/even-better-glow-light-reflecting-makeup-broad-spectrum-spf-15?productId=xlsImpprod16641043","Clinique","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","Even Better Glow Light Reflecting Makeup Broad Spectrum SPF 15","","","I didn't mind this foundation, but it wasn't the best. It oxidized and the shade range is pretty bad since I'm pretty pale. However, it was lightweight and made my skin look awesome! It didn't sink into my pores and didn't enhance dryness or anything. However, the worst part: acne. Not even wearing it for about 2 hours, I had put some on my chin to see if I liked it, and it was left on for around 2 hours before I took it off. Around 6 hours later, I noticed I had developed 2 pimples on my chin. I looked up the ingredients, seemed like nothing would break me out... EXCEPT MICA. This is the devil's ingredient to clog pores. I'm so tired of products saying they are non-acnegenic/comedogenic when they contain mica!!!! Please people, if you get acne easily STAY AWAY!","","2","NOT FOR ACNE-PRONE SKIN",""
"1588346403-3867","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Studio Fix Soft Matte Foundation Stick","https://www.ulta.com/studio-fix-soft-matte-foundation-stick?productId=pimprod2009098","MAC","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","Studio Fix Soft Matte Foundation Stick","","","This stick is exactly what I was looking for in an everyday foundation. It's not too heavy or pancakey. It's excellent!!!","","5","Excellent",""
"1588345914-3382","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Natural Finish Foundation","https://www.ulta.com/natural-finish-foundation?productId=xlsImpprod15931145","COVER FX","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","Natural Finish Foundation","Next
Page","https://www.ulta.com/makeup-face-foundation?N=26y5&No=96&Nrpp=96","I have very sensitive skin and this is the only foundation that works for me. people always compliment my face as well because of how flawless it looks i use a setting powder on top of it as well.","","5","Love it",""
"1588346256-3773","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Pressed Mineral Foundation","https://www.ulta.com/pressed-mineral-foundation?productId=xlsImpprod15931153","COVER FX","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","Pressed Mineral Foundation","","","Use this to set my liquid foundation and it works like magic! It keeps my skin from looking oily and leaves skin looking  smooth and matte","","5","Amazing",""
"1588344903-2358","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","BH Liquid Foundation - Naturally Flawless","https://www.ulta.com/bh-liquid-foundation-naturally-flawless?productId=xlsImpprod17721077","BH Cosmetics","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","BH Liquid Foundation - Naturally Flawless","Next
Page","https://www.ulta.com/makeup-face-foundation?N=26y5&No=96&Nrpp=96","","I bought this foundation from the BH website not long after it first came out. Right now I have fairly normal skin but I do tend to start out on the drier side and work my way to slightly oily by the end of the day. This foundation is VERY thick so a little goes a long way. I feel it is medium to fu...","","",""
"1588346109-3594","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Conceal + Perfect 2-in-1 Foundation + Concealer","https://www.ulta.com/conceal-perfect-2-in-1-foundation-concealer?productId=xlsImpprod17081067","Milani","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","Conceal + Perfect 2-in-1 Foundation + Concealer","","","","Surprisingly good","","",""
"1588345686-3136","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","PRO Soft Focus Longwear Foundation","https://www.ulta.com/pro-soft-focus-longwear-foundation?productId=pimprod2013331","LORAC","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","PRO Soft Focus Longwear Foundation","Next
Page","https://www.ulta.com/makeup-face-foundation?N=26y5&No=96&Nrpp=96","This is a gorgeous lightweight foundation, long lasting and totally blurring. This is one of the most  blurring and lightweight foundations I've ever tried .... and I've tried a lot. Gorgeous coverage and beautiful finish I love this foundation.","","5","Definitely buying another in my summer shade",""
"1588345771-3204","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Leg and Body Makeup","https://www.ulta.com/leg-body-makeup?productId=xlsImpprod16041799","Dermablend","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","Leg and Body Makeup","Next
Page","https://www.ulta.com/makeup-face-foundation?N=26y5&No=96&Nrpp=96","","","","","Awful!!! Save your money!"
"1588345169-2677","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Mattifying Powder Foundation","https://www.ulta.com/mattifying-powder-foundation?productId=xlsImpprod16781002","Burt's Bees","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","Mattifying Powder Foundation","Next
Page","https://www.ulta.com/makeup-face-foundation?N=26y5&No=96&Nrpp=96","","My new fave!","","",""
"1588346120-3602","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Redness Solutions Makeup Broad Spectrum SPF 15 with Probiotic Technology","https://www.ulta.com/redness-solutions-makeup-broad-spectrum-spf-15-with-probiotic-technology?productId=xlsImpprod10791925","Clinique","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","Redness Solutions Makeup Broad Spectrum SPF 15 with Probiotic Technology","","","I ended up developing rosacea in my late 20s and went on a search for foundation after never wearing it. I finally found this at my local Ulta store and it is amazing. My skin actually looks better the more I wear it. I hardly ever experience breakouts anymore, and when I do this covers everything.","","5","Amazing for Rosacea",""
"1588346436-3906","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Double Wear Light Soft Matte Hydra Makeup","https://www.ulta.com/double-wear-light-soft-matte-hydra-makeup?productId=xlsImpprod18971003","Estée Lauder","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","Double Wear Light Soft Matte Hydra Makeup","","","I have used Estee Lauder face make-up for many years.","","1","My color wasn' t available, which is pebble I ordered shell",""
"1588347186-4814","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","CC+ Cream with SPF 50+","https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257","It Cosmetics","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","CC+ Cream with SPF 50+","","","","When I first used this, I wasn't impressed at all, to be honest. It dried down to a matte/semi-matte finish and it left my combination skin feeling dry & tight; it didn't feel lightweight at all. Despite this, I pushed forward & kept using it.

Come to find out, my skin was getting better with exten...","","",""
"1588345980-3463","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Authentik Skin Natural Luminous Foundation","https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861","ZOEVA","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","Authentik Skin Natural Luminous Foundation","Next
Page","https://www.ulta.com/makeup-face-foundation?N=26y5&No=96&Nrpp=96","This is a great liquid foundation. Soft and easy to apply. Leaves my skin feeling soft and smooth. As others have said, it has a good shade range and lasts all day, I don't do touch ups, so I like long lasting foundations. . 
Some shade matches for those asking. I have fair/light skin with slight redness across the cheeks and nose and normal skin. 
Zoeva - 060N Brave
LM Flawless Fusion - 2N1.5 Beige
Dior Backstage - 1.5N
Smashbox Studio Skin - 1.2
CT Magic - 3 Fair","","5","Great Light-Weight Foundation",""
"1588345891-3357","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Meet Your Hue Foundation","https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052","Dose Of Colors","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","Meet Your Hue Foundation","Next
Page","https://www.ulta.com/makeup-face-foundation?N=26y5&No=96&Nrpp=96","","Finally a foundation that meets every single one of it claims! I have oily skin with texture, fine lines, and large pores, this foundation blurs every single pore, doesn't sink into fine lines or wrinkles and looks absolutely flawless for 10+ hours! I have tried so many different kinds and brands of...","","",""
"1588346131-3616","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","InstaBake Aqua Glass Foundation","https://www.ulta.com/instabake-aqua-glass-foundation?productId=pimprod2009084","Beauty Bakerie","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","InstaBake Aqua Glass Foundation","","","I wouldnt necessarily say my skin is dry, but I can only make this work if I use my heaviest moisturizers and primers underneath. Otherwise it looks cakey and sinks into my pores. Even still the finished look is more matte than expected","","3","Dry",""
"1588345315-2791","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Quick Fix Body Foundation Stick","https://www.ulta.com/quick-fix-body-foundation-stick?productId=xlsImpprod10421007","Dermablend","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","Quick Fix Body Foundation Stick","Next
Page","https://www.ulta.com/makeup-face-foundation?N=26y5&No=96&Nrpp=96","I bought this product to cover a part of my tattoo for work. It will cover it when you are dabbing it on. But I don't want my chest to look cakey.  As soon as you go to blend it out it doesn't cover the tattoo at all. No matter how I tried blending it, it just wouldn't cover it.

One plus though is I tried using it on my face and it covered my blackheads pretty good.","","3","It's Okay",""
"1588345217-2708","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","PhotoReady Candid Natural Finish Anti-Pollution Foundation","https://www.ulta.com/photoready-candid-natural-finish-anti-pollution-foundation?productId=xlsImpprod19051005","Revlon","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","PhotoReady Candid Natural Finish Anti-Pollution Foundation","Next
Page","https://www.ulta.com/makeup-face-foundation?N=26y5&No=96&Nrpp=96","","","","","I applied this with a sponge because a brush was a nightmare. The coverage is super sheer regardless. I have rosacea and acne scarring and this didn't cover unless I layered it. When I layered it, I got medium coverage. I don't over saturate my sponge either. This can cling to dry patches and look c..."
"1588347172-4797","https://www.ulta.com/?cmpid=PS_Brand!google!Brand&CAWELAID=1831598544&CATRK=SPFID-1&CAAGID=540267060&CATCI=kwd-12627301&CAPCID=378070056430&CADevice=c&gclid=EAIaIQobChMIzc2WxeSR6QIVBO21Ch3oTAwiEAAYASAAEgLqovD_BwE","Makeup","https://www.ulta.com/makeup?N=26y1","Face","https://www.ulta.com/makeup-face?N=26y3","Studio Fix Powder Plus Foundation","https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242","MAC","Foundation (192)","https://www.ulta.com/makeup-face-foundation?N=26y5","Studio Fix Powder Plus Foundation","","","I was surprised at the coverage it gave me with such little powder I used! I used the virtual live try on of the foundation, and looked at the reviews before buying... I'm very happy, and pleased with the wear of it today!! Glad I took the plunge and bought it","","5","Good coverage",""
