web-scraper-order,web-scraper-start-url,beauty-wrapper,beauty-wrapper-href,review-text,name,brand,keyword,community-review-text
"1588398168-7291","https://www.beautypedia.com/makeup/face/foundation-without-sunscreen-reviews/?size=96&makeup_group[0]=foundation-without-sunscreen-reviews&p=2","Oil-Free Supreme Foundation","https://www.beautypedia.com/products/oil-free-supreme-foundation/?archive_search=%2Fmakeup%2Fface%2Ffoundation-without-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-without-sunscreen-reviews%26p%3D2","Oil-Free Supreme Foundation is a slightly tweaked version of Mercier's longstanding Oil-Free Foundation. There are very few differences between the formulas. The Supreme version still has a lot going for it, but as foundation technology has improved we're surprised that this liquid foundation has mostly stayed the same. It simply isn't as silky or elegant as many other liquid foundations designed for oily skin. But it remains worthy of consideration by anyone with normal to oily skin. The fluid, densely pigmented texture is dispensed from a pump and blends out to a seamless, soft matte finish with medium coverage that can appear thick unless you blend it meticulously. 12 shades are on hand, with options for very light but not for very dark skin tones. The only shades to consider avoiding are Shell Beige (slightly pink) and Suntan Beige (slightly peach). Porcelain Ivory is a very good shade for fair skin. Use caution with the darkest shades, as once these set they can look a bit ashen. Note: this foundation contains a high amount of the sunscreen ingredient ethylhexyl methoxycinnamate. Although this isn't a bad ingredient, some will find it sensitizing when applied around the eye area. If you notice stinging or burning around the eyes with this foundation, the sunscreen ingredient is the likely culprit.","Oil-Free Supreme Foundation","Laura Mercier","",""
"1588398133-7271","https://www.beautypedia.com/makeup/face/foundation-without-sunscreen-reviews/?size=96&makeup_group[0]=foundation-without-sunscreen-reviews&p=2","Stay Matte Oil-Free Makeup","https://www.beautypedia.com/products/stay-matte-oil-free-makeup/?archive_search=%2Fmakeup%2Fface%2Ffoundation-without-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-without-sunscreen-reviews%26p%3D2","","Stay Matte Oil-Free Makeup","Clinique","Budge proof ALL day","I have VERY sensitive, acne-prone, mature, combination skin (can get shiny in the t-zone, everything else is dry to normal) and this works WONDERFULLY for me. I have been amazed that even in very hot, humid conditions this does not budge and it keeps my t-zone shine-free all day. It does not cause any breakouts for me and I love the wide shade range. I apply this over sunscreen so it doesn't really look truly matte, to me it's more of a natural-matte finish. The squeeze tube is great for travel and for me it's been my most reliable foundation (I'm on my second tube). My only quibble is that I think it slightly emphasizes the wrinkles on my forehead and it has slight smell when first applying it (although I don't notice it after that). If you're looking for a dewy, glowy foundation this is definitely not it. But if you want something that will hold up under very hot, sweaty conditions and will keep shine from coming through, give this a try. It's a great price too."
"1588399367-7795","https://www.beautypedia.com/makeup/face/foundation-without-sunscreen-reviews/?size=96&makeup_group[0]=foundation-without-sunscreen-reviews&p=2","Invincible Fullest Coverage Foundation","https://www.beautypedia.com/products/invincible-fullest-coverage-foundation/?archive_search=%2Fmakeup%2Fface%2Ffoundation-without-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-without-sunscreen-reviews%26p%3D2","","Invincible Fullest Coverage Foundation","NYX Cosmetics","Really does not fit the oily skin.","I don't recommend this product. It really greases your face hours after applying it."
"1588398786-7521","https://www.beautypedia.com/makeup/face/foundation-without-sunscreen-reviews/?size=96&makeup_group[0]=foundation-without-sunscreen-reviews&p=2","Immaculate Liquid Powder Foundation","https://www.beautypedia.com/products/immaculate-liquid-powder-foundation/?archive_search=%2Fmakeup%2Fface%2Ffoundation-without-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-without-sunscreen-reviews%26p%3D2","","Immaculate Liquid Powder Foundation","Hourglass Cosmetics","Beautiful but beware if you have sensitive skin","This is a beautiful creme foundation that applied easily and dried down to a matte finish. Unfortunately, shortly after application I experienced contact dermatitis along my jawline. This was the only new product that I introduced in my routine, therefore I believe one of its ingredients irritated my skin and caused a reaction. If you're sensitive with combination skin, I would patch test first. Otherwise, it's a gorgeous product that but didn't work for me."
"1588398874-7572","https://www.beautypedia.com/makeup/face/foundation-without-sunscreen-reviews/?size=96&makeup_group[0]=foundation-without-sunscreen-reviews&p=2","Pro Finish Multi-Use Powder Foundation","https://www.beautypedia.com/products/pro-finish-multi-use-powder-foundation/?archive_search=%2Fmakeup%2Fface%2Ffoundation-without-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-without-sunscreen-reviews%26p%3D2","","Pro Finish Multi-Use Powder Foundation","Make Up For Ever","Natural translucent finish","I apply this pressed powder with a brush to even my skin tones. My skin is combination. I get a lot of compliments and most are astonished I am using a powder as it is not powdery or cakey. The variety of colors enabled me to choose one that makes my skin tones This required going to a store where they had samples and I could try them out to get it just right."
"1588399298-7762","https://www.beautypedia.com/makeup/face/foundation-without-sunscreen-reviews/?size=96&makeup_group[0]=foundation-without-sunscreen-reviews&p=2","Studio Acne Fighting Foundation","https://www.beautypedia.com/products/studio-acne-fighting-foundation/?archive_search=%2Fmakeup%2Fface%2Ffoundation-without-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-without-sunscreen-reviews%26p%3D2","","Studio Acne Fighting Foundation","e.l.f. Cosmetics","Can't live without it!","I absolutely love this product for the most part - great coverage, smooth finish, staying power, covers up my acne scars, and more.  It's my security blanket makeup for my awful skin. Definitely not using it as an acne treatment, just strictly as a cosmetic.   I will say it doesn't aggravate any active break outs I have, which is nice.  Just covers 'em up. 

My only complaint is I wish it were just a smidgen lighter so I could use it in the winter when my skin's a shade lighter, and to cover blemishes on my body, too.  I've noted this is kind of an overall problem with e.l.f.'s stuff though, their lightest shades are often light/medium at best (but labeled ""fair"", ""porcelain"" and the like) with an orange undertone."
"1588396886-7149","https://www.beautypedia.com/makeup/face/foundation-without-sunscreen-reviews/?size=96&makeup_group[0]=foundation-without-sunscreen-reviews&p=2","Luminous Silk Foundation","https://www.beautypedia.com/products/luminous-silk-foundation/?archive_search=%2Fmakeup%2Fface%2Ffoundation-without-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-without-sunscreen-reviews%26p%3D2","","Luminous Silk Foundation","Giorgio Armani","So good!","Wow, this stuff really is amazing. I waited a long time to buy it, and finally caved when a sales rep color matched me and tried it on my skin in a large department store. I find this to be a very natural, your skin but better type foundation. It goes on very light and even, but has such good coverage despite its thin consistency. I think you could easily build this up if you needed more coverage. It applies like a dream with my beauty blender. I also found the shade selection excellent. It's the first foundation that's matched me perfectly - I got it in shade 4, and I have a light neutral skin tone."
"1588398585-7455","https://www.beautypedia.com/makeup/face/foundation-without-sunscreen-reviews/?size=96&makeup_group[0]=foundation-without-sunscreen-reviews&p=2","Stay All Day Foundation & Concealer","https://www.beautypedia.com/products/stay-all-day-foundation-concealer/?archive_search=%2Fmakeup%2Fface%2Ffoundation-without-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-without-sunscreen-reviews%26p%3D2","","Stay All Day Foundation & Concealer","Stila","good but too flakey","i loved the color but the finish made my skin look scaly, even though it was moisturized and not too dry. if you have flawless skin in terms of moisture and not splotchy, go for it!"
"1588398821-7555","https://www.beautypedia.com/makeup/face/foundation-without-sunscreen-reviews/?size=96&makeup_group[0]=foundation-without-sunscreen-reviews&p=2","Herbal Foundation Oil-Free","https://www.beautypedia.com/products/herbal-foundation-oil-free/?archive_search=%2Fmakeup%2Fface%2Ffoundation-without-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-without-sunscreen-reviews%26p%3D2","","Herbal Foundation Oil-Free","Palladio Beauty","correction","Haven't used this, but this website lists it as a powder foundation.  It's a liquid, right?"
"1588396693-7067","https://www.beautypedia.com/makeup/face/foundation-without-sunscreen-reviews/?size=96&makeup_group[0]=foundation-without-sunscreen-reviews&p=2","Invisible Fluid Makeup","https://www.beautypedia.com/products/invisible-fluid-makeup/?archive_search=%2Fmakeup%2Fface%2Ffoundation-without-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-without-sunscreen-reviews%26p%3D2","","Invisible Fluid Makeup","Estee Lauder","Excellent","I'm almost 50 & have noticed age spots & lines & pore size on the increase.  I used to wear a very sheer/light foundation but now find I need something much more opaque to hide uneven skin tone & under eye circles & age spots.  Bought this for $27.00 & it is AMAZING!  Coverage is phenomenal, no odor, not too runny in fact quite thick.  I actually had to thin it a bit by mixing with my moisturizer but this foundation truly provides complete coverage & a flawless finished look for day or night!"
"1588396921-7173","https://www.beautypedia.com/makeup/face/foundation-without-sunscreen-reviews/?size=96&makeup_group[0]=foundation-without-sunscreen-reviews&p=2","Natural Performance Foundation","https://www.beautypedia.com/products/natural-performance-foundation/?archive_search=%2Fmakeup%2Fface%2Ffoundation-without-sunscreen-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dfoundation-without-sunscreen-reviews%26p%3D2","","Natural Performance Foundation","Lorac","Cystic breakouts","This is the second Lorac foundation to give me cystic breakouts.  I couldn't find a decent color match, and I felt this looked thick and unnatural.  I have bad luck with Lorac.  Always have."
